Tweet_time,Id,user name,Place,Text
30-04-2021 14:03,1.39E+18,daksh_rajput11,New delhi. India,"@Frenchie_Life PUNJAB KINGS Will Win

#Frenchie #FrenchieContest #Innerwearformen #ContestToWin #Cricket2021… https://t.co/U1MAxSqvwe"
30-04-2021 14:03,1.39E+18,SyedSam51439843,,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:03,1.39E+18,7373891213RS,"Vellore, India","RT @tarunvk_: Who is he best Opener according 2 u !! 
 #CSK | #RCB

Rutu - 🔁             Padikkal -❤️ https://t.co/GHZOkketyT"
30-04-2021 14:02,1.39E+18,OswalViren,,"The word by  siraj❤❤
""My entire carrier success belong to virat kohli ""
#RCBvsPBKS #rcb"
30-04-2021 14:02,1.39E+18,as_elango,,"RT @rameshlaus: #RCB won the toss and chose to bowl first.. 

#RCBvsPBKS"
30-04-2021 14:02,1.39E+18,fanziecricket,India,"#RCB won toss &amp; elected to field

🎯#PBKS :Prabhsimran,Meredith,Brar ✅

🎯#RCB :Shahbaz ✅
 
what does our #fanzies th… https://t.co/TtU6nGKcFt"
30-04-2021 14:02,1.39E+18,mamathavirat,"Bengaluru South, India","RT @Dhanushvk_: Can i get 113 mentions of 
@imVkohli ♥️!! 

@RCBTweets  #RCB https://t.co/ixXY9OxTKH"
30-04-2021 14:02,1.39E+18,Cric_stats3,Gujarat | India,"RT @KingShaw_100: RCB PANS:-Maxi will smash PBKS because PBKS was his old team..
Meanwhile PBKS Pans:-
#PBKS
#RCB
#RCBvsPBKS https://t.co/A…"
30-04-2021 14:02,1.39E+18,iskarthi_,social media,"After seeing similar RED jersey &amp; similar Ex players in both teams..

#Rcb vs RCB (#Pbks) https://t.co/EA4JzNuv5l"
30-04-2021 14:02,1.39E+18,Kumaryadav_,,"RT @PunjabKingsIPL: Here's how we are lined-up to take on #RCB 📃

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB https://t.co/QdzwF9gY7d"
30-04-2021 14:02,1.39E+18,Gokul_1910,"Vijayawada, India","200+ runs for #Kxip 
Easy loss for #Rcb"
30-04-2021 14:02,1.39E+18,Udaykum03974723,,"RT @PunjabKingsIPL: Here's how we are lined-up to take on #RCB 📃

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB https://t.co/QdzwF9gY7d"
30-04-2021 14:02,1.39E+18,bhalke_nitesh,,"It's not #RCBvsPBKS 
It's old #rcb vs new #rcb https://t.co/JstvWETaKN"
30-04-2021 14:01,1.39E+18,RavalNimish,INDIA,"@RCBTweets @rcbfansofficial @rcbfanarmy 
#ABdeVilliers  
Straight outta Mars
#RCBvsPBKS 
#RCB
#PBKS https://t.co/TU9rJSrLFD"
30-04-2021 14:01,1.39E+18,PrinceFl4,vilgaxia,RT @Sadhakutty_143H: 3 pillers in #Rcb #RCBvsPBKS  #PBKSvsRCB  #TeamRcb  #Master #ThalapathyVijay #Thalapathay65 https://t.co/Zm5flsdutl
30-04-2021 14:01,1.39E+18,Thala_anbu_R7,,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 14:01,1.39E+18,Naveen_Tweetz_,Nellore ,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:01,1.39E+18,UniverseBos,,"RT @PunjabKingsIPL: Here's how we are lined-up to take on #RCB 📃

#SaddaPunjab #PunjabKings #IPL2021 #PBKSvRCB https://t.co/QdzwF9gY7d"
30-04-2021 14:01,1.39E+18,thevijaymovies,,RT @Sadhakutty_143H: 3 pillers in #Rcb #RCBvsPBKS  #PBKSvsRCB  #TeamRcb  #Master #ThalapathyVijay #Thalapathay65 https://t.co/Zm5flsdutl
30-04-2021 14:01,1.39E+18,Karthikreddy265,"Kurnool, India","Common #Rcb u take him another Win 
#RCBvsPBKS 
#KingKohli"
30-04-2021 14:01,1.39E+18,guyanatic,"Georgetown, Guyana","RT @Cricketracker: TOSS: RCB have won the toss and elected to bowl first.

📸: IPL/BCCI

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #CricTracker htt…"
30-04-2021 14:00,1.39E+18,MOHAMME00552741,"Bengaluru, India",#RCBvsPBKS RCB Vs PBKS live match Prediction | ಯಾರಿಗೆ ಗುರು ನಿಮ್ಮ ಸಪೋರ್ಟ ... https://t.co/c9gkvyC2EE via @YouTube… https://t.co/Nn1c6G1rpL
30-04-2021 14:00,1.39E+18,Imlucky65,,@CoachHesson @imVkohli @ABdeVilliers17 @Gmaxi_32 @danchristian54 I think #jamieson must start with the new ball as… https://t.co/yGHaPBZ6DM
30-04-2021 14:00,1.39E+18,Praveenmass202,Bhimavaram,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:00,1.39E+18,iamsiva_erode,"Erode, India","RT @sivakumar_tvm: what is the score expected by #PBKS against #RCB in today game?

#PBKSvRCB #PBKSvsRCB #RCBvsPBKS #RCBvPBKS #IPL2021"
30-04-2021 14:00,1.39E+18,muralirouthu18,,"Epinchina 1st ball yorker.
#rcb #RCBvsPBKS"
30-04-2021 14:00,1.39E+18,Sadhakutty_143H,Madurai ,3 pillers in #Rcb #RCBvsPBKS  #PBKSvsRCB  #TeamRcb  #Master #ThalapathyVijay #Thalapathay65 https://t.co/Zm5flsdutl
30-04-2021 14:00,1.39E+18,ViratAbfanstre1,"Andhra Pradesh, India","RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:00,1.39E+18,nostalgic_soull,,"Damn man !! @PunjabKingsIPL anil kumble and Rahul you guys are funny. Nice joke simran ahead of Gayle 😂😂😂.
#RCB #RCBvsPBKS"
30-04-2021 14:00,1.39E+18,Its_Tithe,Bangladesh,"All the best boys...❤️❤️❤️
#PlayBold 
#RCB #RCBvsPBKS"
30-04-2021 14:00,1.39E+18,chocobar239,"Hyderabad, India","RT @SandilyaDHFM: It's show time 🔥💥
#RCBvsPBKS | #RCB | @imVkohli"
30-04-2021 14:00,1.39E+18,ViratGudi,RNR,"RT @imnotVkohli: #RCB won 5 out of 6 matches.
But, still something is missing.

Hoping for a great knock from KING today. https://t.co/Jhi2…"
30-04-2021 14:00,1.39E+18,chandru_kannada,"Bengaluru South, India",RT @ChloeAmandaB: Match day vibes 😂😂😂 enjoy this one! #PBKSvRCB #IPL2021 #RCB https://t.co/OJTVZ9Isy7
30-04-2021 14:00,1.39E+18,RK_WTF,Not in INDIA,#RCB loosing today.
30-04-2021 14:00,1.39E+18,VD_Club03,India,"Note my words: Today Riley Meredith will take 2 or more wickets for sure...

#IPL2021 #Dream11 #RCBvsPBKS  #RCB #PBKS"
30-04-2021 14:00,1.39E+18,guyanatic,"Georgetown, Guyana","RT @Cricketracker: Who will hit the most sixes today?

🔴 AB de Villiers
🟠 Chris Gayle
🟣 Glenn Maxwell
🟤 Nicholas Pooran

#PBKSvRCB #PBKS #R…"
30-04-2021 14:00,1.39E+18,ipl2020feed,,"RT @Cric_Pramod: Half IPL done players who have not played so far 
#RCB~ Azharudden.
#PBKS~  Malan,Mandeep,Sarfaraz,Porel.
#CSK~ Che, Gowth…"
30-04-2021 14:00,1.39E+18,ipl2020feed,,"RT @vkvkmarwat: Power Play: #CSK take 1 wicket on every 15th ball. Whereas #DC gets every 23rd, #RCB every 24th, #RR #PBKS every 27th, #KKR…"
30-04-2021 14:00,1.39E+18,FanclubRoyal,"Bengaluru, India","Today we win the toss and hope win the match. Let's see what my prediction is?
Let’s start. 
#RCBvsPBKS #RCB… https://t.co/1Dwd5TUH2n"
30-04-2021 14:00,1.39E+18,vigneshelango28,"Bengaluru, India","So it’s namma hudugas @PunjabKingsIPL vs Nammooru Bengaluru @RCBTweets 🔥

I don’t back anyone btw I’m hapie if anyo… https://t.co/Nz8rvZiTgg"
30-04-2021 14:00,1.39E+18,patel_yami_7,"Baroda,Gujarat,India","All The Best #RCB 👍
#PlayBold #RCBvsPBKS #IPL2021"
30-04-2021 14:00,1.39E+18,mr_deem69,"Roorkee, India",RT @ChloeAmandaB: Match day vibes 😂😂😂 enjoy this one! #PBKSvRCB #IPL2021 #RCB https://t.co/OJTVZ9Isy7
30-04-2021 13:59,1.39E+18,SOSmcWIN,Available 24/7,"RT @wecricket_: LIVE WATCH ALONG IPL 2021 | RCB vs PBKS with @danjadz_ and @realkez 

https://t.co/ssIgSKqbRl

#IPL2021 #RCB #PBKS https://…"
30-04-2021 13:59,1.39E+18,wecricket_,"South East, England","LIVE WATCH ALONG IPL 2021 | RCB vs PBKS with @danjadz_ and @realkez 

https://t.co/ssIgSKqbRl

#IPL2021 #RCB #PBKS https://t.co/DKf3AfxkCb"
30-04-2021 13:59,1.39E+18,JaaNu_ABD17,,Let's give 2 wickets in powerplay #RCB
30-04-2021 13:59,1.39E+18,Raj54580956,"Bengaluru South, India","RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 13:59,1.39E+18,Dhanush93757060,,"RT @tarunvk_: Who is he best Opener according 2 u !! 
 #CSK | #RCB

Rutu - 🔁             Padikkal -❤️ https://t.co/GHZOkketyT"
30-04-2021 13:59,1.39E+18,OffManpreet,,"RT @TimesPoints: 🤩🤩Predict before the match starts -
Which RCB bowler will take the most wickets against PBKS?

Use #PredictAndWin &amp;Tag you…"
30-04-2021 13:59,1.39E+18,Draviddict,India,Prabhsimran Singh opening.... Right ra... He's gonna click I think... #RCB
30-04-2021 14:13,1.39E+18,08_The_Writer,India,Wickets please!! #RCB #RCBvsPBKS #PBKSvRCB #PBKSvsRCB #IPL2021
30-04-2021 14:13,1.39E+18,way2winin,US 🇺🇸EU 🇪🇺UK 🇬🇧IN 🇮🇳 ,"#IPL2021 #Cricket 🏏 @IPL 

April 30 2021 @ 19:30 @IPL #IPL 

#PBKS vs #RCB 🏆👍⭐️

@RCB @PB

PBKS 13-0 Overs 2… https://t.co/pwOmid2EzB"
30-04-2021 14:13,1.39E+18,_KingKohli254_,,"RT @imVKohliKingdom: The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcX…"
30-04-2021 14:12,1.39E+18,_KingKohli254_,,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:12,1.39E+18,Ismart__18,🤫,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:12,1.39E+18,memerni_ayushi_,,"The reason behind RCB's success is definitely the team's reduced dependence on Kohli and ABD nd this year Kohli, th… https://t.co/aFJilK40Zj"
30-04-2021 14:12,1.39E+18,Gunjan36095454,India,"RT @imVKohliKingdom: The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcX…"
30-04-2021 14:12,1.39E+18,Vijay_Kohli__18,Bulgaria,RT @CricCrazyJohns: Shahbaz Ahmed replaces Washington Sundar in #RCB.
30-04-2021 14:12,1.39E+18,ManishPimpalka4,,"RT @pank_10: @Frenchie_Life PUNJAB KINGS Will Win

#Frenchie #FrenchieContest #Innerwearformen #ContestToWin #Cricket2021 #CricketContest #…"
30-04-2021 14:12,1.39E+18,VasuMis97350860,,"RT @imVKohliKingdom: The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcX…"
30-04-2021 14:12,1.39E+18,saiyash60,"Patna, India","Prediction Time :

Match No - 26

PBKS vs RCB

Winner - RCB

Prediction Result - 11/25

#RCB #RCBvsPBKS #PBKS… https://t.co/MU9RXBD5PA"
30-04-2021 14:11,1.39E+18,viratian_jd,,"RT @imVKohliKingdom: The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcX…"
30-04-2021 14:11,1.39E+18,SrajanKumar17,"Byndoor, Udupi Dist, Karnataka","RT @imVKohliKingdom: The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcX…"
30-04-2021 14:11,1.39E+18,KailashVashi,India,Another easy win For #RCB ? #RCBvsPBKS #IPL2021
30-04-2021 14:11,1.39E+18,Seemajain515,"Jaipur, Rajasthan, India","RT @ontodot_: Giveaway worth Rs 1000* from Ontodot
-Follow us on Instagram&amp; Twitter &amp; Facebook
@Ontodot_
- Comment &amp; tag your two friends w…"
30-04-2021 14:11,1.39E+18,Virat_4ever_,In Virat World ❤️,"RT @Anvesh_Swag: Common RCBIANS ✊✊🔥

Reply &amp; Mention With our idol @imVkohli 

Expecting Atleast 20 Replies ...............

#RCB https://t…"
30-04-2021 14:11,1.39E+18,imVKohliKingdom,"Karnataka, India","The Entire Credit Of My Success Goes To Virat Kohli - Mohammed Siraj ❤️

#RCB #PlayBold @ImVKohli https://t.co/iGOdFcXhcw"
30-04-2021 14:11,1.39E+18,Itz_Ranjith,,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:11,1.39E+18,Darshan67933222,"Bengaluru, India","RT @nammateamrcb: We have won the toss and elected to field first 😇
#IPL2021 #ನಮ್ಮRCB #PlayBold #nammateamrcb #WeAreChallengers #rcb #RCBvs…"
30-04-2021 14:10,1.39E+18,manisha2799,Mumbai,As long as I want #RCB to win the match and #klrahul to stay Not Out!🥺 #duvidha #RCBvsPBKS @RCBTweets @PunjabKingsIPL @IPL #IPL2021
30-04-2021 14:10,1.39E+18,TheNameIsAnush,Still Loding...,RT @TNVIRATArmy: Close enough Or Mass Enough @imvkohli #rcb https://t.co/8KNxGyBHbx
30-04-2021 14:10,1.39E+18,viratian_jd,,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:10,1.39E+18,sportstigerapp,"Jaipur, Rajasthan","#IPL2021
PBKS - 13/0(2)

(📸 Credit: BCCI/IPL)
#ViratKohli #KLRahul #PunjabKings #RoyalChallengersBangalore… https://t.co/qf3OMpbdQ5"
30-04-2021 14:10,1.39E+18,urstrulyMM,,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:10,1.39E+18,TheNameIsAnush,Still Loding...,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:10,1.39E+18,ManishPimpalka4,,"RT @pank_10: @smannsocial PBKS

#konkispebhaari #IPL2021 #IPL 
#PBKSvRCB #PBKS #PunjabKings #RCB
@smannsocial
join
@ManishPimpalka4 
@TanPr…"
30-04-2021 14:09,1.39E+18,Ranjank1706,"Orissa, India","@igiworldwide No Super Over

#IGIBillionSmiles 
#MatchDay #IGI #IGIWorldWide #pbks #rcb #cricket 

Join friends… https://t.co/5DNYRJQwng"
30-04-2021 14:09,1.39E+18,4pstpwk,clowntown,RT @ChloeAmandaB: Match day vibes 😂😂😂 enjoy this one! #PBKSvRCB #IPL2021 #RCB https://t.co/OJTVZ9Isy7
30-04-2021 14:09,1.39E+18,rizmansoor,Stadium,"Old #rcb playing with new #rcb 
#RCBvsPBKS"
30-04-2021 14:09,1.39E+18,TheNameIsAnush,Still Loding...,"RT @ViratKohliEdits: The entire credit of my success goes to virat kohli - Siraj 😍❤️
@imVkohli #rcb https://t.co/eCKsEkLdTR"
30-04-2021 14:09,1.39E+18,TheNameIsAnush,Still Loding...,"RT @RCBTeluguArmy: Mass enough 🔥 @imVkohli 

#rcb #playbold https://t.co/XU9MRvh6Jw"
30-04-2021 14:09,1.39E+18,urstrulyMM,,"RT @Pardhubabu4005: Mention @imVkohli 
50k target Speed 🚄🚄 Up 🔥

#RCB https://t.co/eaOR0fzO4D"
30-04-2021 14:09,1.39E+18,viratian_jd,,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:09,1.39E+18,bhupalreddi,India,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:09,1.39E+18,viratian_jd,,RT @TNVIRATArmy: Close enough Or Mass Enough @imvkohli #rcb https://t.co/8KNxGyBHbx
30-04-2021 14:09,1.39E+18,TheNameIsAnush,Still Loding...,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:09,1.39E+18,Saigowt15271470,,"RT @SandilyaDHFM: 150 @imVkohli mentions possible 🤔
Before start of the match 🤩
#RCBvDC | #RCB https://t.co/HNESpdXb5a"
30-04-2021 14:09,1.39E+18,smartharish2,chennai,"RT @tarunvk_: Who is he best Opener according 2 u !! 
 #CSK | #RCB

Rutu - 🔁             Padikkal -❤️ https://t.co/GHZOkketyT"
30-04-2021 14:08,1.39E+18,hitesh_leo_,,"@RockWithboAt ROYAL CHALLENGERS BANGALORE will win tonight

#RCB 
#boAtCricketGiveaway 

@RockWithboAt 💯
#PlayBold … https://t.co/Pubt49cynn"
30-04-2021 14:08,1.39E+18,rajdeepsingh77,,RT @ChloeAmandaB: Match day vibes 😂😂😂 enjoy this one! #PBKSvRCB #IPL2021 #RCB https://t.co/OJTVZ9Isy7
30-04-2021 14:08,1.39E+18,Ranjank1706,"Orissa, India","RT @igiworldwide: Predict &amp; Win Diamond!
⚾️Follow @igiworldwide
⚾️Retweet 
⚾️Reply in comment with #IGIBillionSmiles before 7PM on 30-04-21…"
30-04-2021 14:07,1.39E+18,Itz_MahiVFC,"Kerala, India","What a tight over sam😍😳
#RCB #PlayBold @RCBTweets #PBKSvsRCB #RCBvsPBKS"
30-04-2021 14:07,1.39E+18,Oneindia,India,"IPL 2021: PBKS vs RCB Match 26 Toss and Playing 11 report: Kohli elects to field; Punjab make 3 changes
#IPL2021… https://t.co/CH60jX1Fv2"
30-04-2021 14:07,1.39E+18,varcanewk,,"RT @viratian_life: Want to witness again.. @imVkohli 💥

Make it happen captain 😍😍
#Rcb #playbold https://t.co/sat0xNYlPE"
30-04-2021 14:07,1.39E+18,KichchaBoss1,,"RT @rameshlaus: #RCB won the toss and chose to bowl first.. 

#RCBvsPBKS"
30-04-2021 14:07,1.39E+18,iam_GSB,,@Senorita946 Yeah #RCB winning games 😹😹
30-04-2021 14:07,1.39E+18,mykhelcom,Bengaluru,"IPL 2021: PBKS vs RCB Match 26 Toss and Playing 11 report: Kohli elects to field; Punjab make 3 changes
#IPL2021… https://t.co/Ye8U7BjBBO"
30-04-2021 14:07,1.39E+18,RohitSh09876122,"Coimbatore, India","RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 14:06,1.39E+18,mistuuuuuuuu,jan k kya karoge??,"Khoob jamega rang jab mil baithenge do yar old #RCB vs new #RCB
#RCBvsPBKS 
#IPL2021"
30-04-2021 14:06,1.39E+18,maratisedud,Hyderabad,"RT @petey_dev: So what’s gonna happen. Gayle missing out on another pp. and when he comes in, those quick 2s won’t be there. So stupid. Pun…"
30-04-2021 14:06,1.39E+18,sayntr9999,,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:06,1.39E+18,NiruPavan,"Vishakhapatnam, India","RT @HemanthKumarbn7: We Want Aggressive KL Rahul, But Not Against #RCB"
30-04-2021 14:06,1.39E+18,imsai_18,"Hyderabad, India","RT @viratian_life: Want to witness again.. @imVkohli 💥

Make it happen captain 😍😍
#Rcb #playbold https://t.co/sat0xNYlPE"
30-04-2021 14:06,1.39E+18,Nallavan_memez,San Francisco ❤,.#rcb is safe until KL Rahul in Crease 😂
30-04-2021 14:06,1.39E+18,CricUniverse,Indore,"RCB vs Old RCB!
😛
#rcb #pbks #royalchallengersbangalore #punjabkings #viratkohli #klrahul #toss #ipl #ipl2021… https://t.co/TTDMpBmQQr"
30-04-2021 14:06,1.39E+18,_RebelStar_,"Vishakhapatnam, India","Siraj get us on wicket
#Rcb"
30-04-2021 14:06,1.39E+18,PanduSSMB,,"RT @RCBTeluguArmy: Mass enough 🔥 @imVkohli 

#rcb #playbold https://t.co/XU9MRvh6Jw"
30-04-2021 14:06,1.39E+18,lords_varun,Mumbai,RT @CricCrazyJohns: Shahbaz Ahmed replaces Washington Sundar in #RCB.
30-04-2021 14:06,1.39E+18,Vignesh53137355,,"RT @rameshlaus: #RCB won the toss and chose to bowl first.. 

#RCBvsPBKS"
30-04-2021 14:06,1.39E+18,am_pulkit,,"Who will be the First Dismissal   ???? 

@klrahul11 @prabhsimran01 #PreityZinta #RCBvPBKS #RCBvsPBKS #PBKSvRCB… https://t.co/2NDH7MDWRG"
30-04-2021 14:06,1.39E+18,Manvendra_offI,"Gorakhpur, India","RT @FanclubRoyal: Today we win the toss and hope win the match. Let's see what my prediction is?
Let’s start. 
#RCBvsPBKS #RCB #IPL2021 #IP…"
30-04-2021 14:06,1.39E+18,HemanthKumarbn7,Chittor ,"We Want Aggressive KL Rahul, But Not Against #RCB"
30-04-2021 14:06,1.39E+18,toisports,"New Delhi, India","#IPL2021 | #PBKSvRCB | Match 26

An excellent first over from Daniel Sams. Just 3 from it.

Mohammed Siraj to share… https://t.co/c4UtN97yIa"
30-04-2021 14:06,1.39E+18,RatnakaraNaidu,,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 14:05,1.39E+18,urstrulyGokul_2,,"RT @imurstrulyGokul: Use @imVkohli in all your tweets and make the count huge 💥🔥...

Can I get 25 mentions? 🤩❤️
#RCB #ViratKohli https://t.…"
30-04-2021 14:05,1.39E+18,prashanth006020,"Hyderabad, India","Gayle at no:3 makes no sense 😒
#rcb
#RCBvsPBKS"
30-04-2021 14:05,1.39E+18,onlyprathamesh,"Mumbai, India","Superb Start By Daniel Sams 👏🏼

#RCB | #RCBvsPBKS | #IPL2021"
30-04-2021 14:05,1.39E+18,Ramya1494_Sam,Hyderabad,#RCB won the toss yet again..wow..unbelievable.. #RCBvsRR
30-04-2021 14:05,1.39E+18,thayir_sadham,"Redmond, WA","Current #RCB Jersey vs old RCB Jersey on the field today. Not at all confusing.

#PBKSvRCB #RCBvsPBKS #IPL2021"
30-04-2021 14:05,1.39E+18,believeitsrohit,Hyderabad,"RT @StarSportsIndia: #RCB’s brothers of destruction! ❤️

#ABD or #Maxwell - who do you think will score more tonight in #PBKSvRCB?

#VIVOIP…"
30-04-2021 14:05,1.39E+18,Naveen_Tweetz_,Nellore ,"RT @Troll_RCBHaters: Mass Enough 🦁

@imVkohli | #PlayBold | #RCB https://t.co/gkqFdxoyxt"
30-04-2021 14:05,1.39E+18,Kumarva60997785,Warangal,"RT @viratian_life: Want to witness again.. @imVkohli 💥

Make it happen captain 😍😍
#Rcb #playbold https://t.co/sat0xNYlPE"
30-04-2021 14:05,1.39E+18,VickyPv0395,"Chennai, India","@RockWithboAt ROYAL CHALLENGERS BANGALORE Will Win Today  🔥
@imVkohli 
#RCB
#boAtCricketGiveaway
@RockWithboAt… https://t.co/bKoZy8HQO3"
30-04-2021 14:05,1.39E+18,King95905803,,"RT @viratian_life: Want to witness again.. @imVkohli 💥

Make it happen captain 😍😍
#Rcb #playbold https://t.co/sat0xNYlPE"
30-04-2021 14:05,1.39E+18,RampothineniDHR,"Mahbubnagar, India","Come On @RCBTweets 
     Let's Do This 
#RCB #rcbians #rcbforever #rcbforlife 

#RCBvsPBKS"
30-04-2021 14:04,1.39E+18,RameshS03065059,,"RT @kumar_insane: Heart vs Kidney
#RCB #RCBvsPBKS https://t.co/2T4NLOF0B8"
30-04-2021 14:04,1.39E+18,BatasariTweets,India,"RT @viratian_life: Want to witness again.. @imVkohli 💥

Make it happen captain 😍😍
#Rcb #playbold https://t.co/sat0xNYlPE"
30-04-2021 14:04,1.39E+18,sportstigerapp,"Jaipur, Rajasthan","#IPL2021
PBKS - 3/0(1)

(📸 Credit: BCCI/IPL)
#ViratKohli #KLRahul #PunjabKings #RoyalChallengersBangalore #PlayBold… https://t.co/2Vv46xqfMy"
30-04-2021 14:04,1.39E+18,twitbir62123746,,"RT @Tamil_Viratians: It's a war between #RCB and Ex- #RCB 😁

Time to chase 😎

Hope we will defend #PBKS within 150 today 

#RCBvsPBKS
#IPL2…"
30-04-2021 14:04,1.39E+18,cricstratgame,MUM | CHI | SEA | LON | SYD,"How much will the Kings score against RCB?

#PBKSvRCB #PBKSvsRCB #RCB #PBKS #PlayBold #DareToDream https://t.co/6E7A9IiP4f"
30-04-2021 14:04,1.39E+18,imsarmaAparna,"Bengaluru, India","All the best #RCBvsPBKS 
#rcb #pbks
Love both the captains and teams...❤❤

@imVkohli @klrahul11 @PunjabKingsIPL… https://t.co/VBqjalnQll"
30-04-2021 14:04,1.39E+18,THALAPATHYRajaa,,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…"
30-04-2021 14:04,1.39E+18,ajayKum76377997,,"RT @Itz_Harrish: Which Opener Do you Like!! 🙏🏻 #CSK | #RCB

Rutu - 🔁             Padikkal -❤️ https://t.co/YM5gW7vKvT"
30-04-2021 14:03,1.39E+18,mnopq999,India,Easy win for #RCB
30-04-2021 14:03,1.39E+18,GoudaP1,bengaluru,"RT @Abhinav4517: Trash PBKS management 😓
#Rahul #Malan #Pooran #PBKS #RCB #PBKSvRCB #IPL2021 

@Aayaan_Dvn @Abhishek_18__ @AnejaDevang @Yor…"
30-04-2021 14:03,1.39E+18,rizmansoor,Stadium,@CricCrazyJohns Old #rcb playing with new #rcb
30-04-2021 14:03,1.39E+18,Pavantr_,"Oxford, England",RT @BatasariTweets: Game Night #RCB https://t.co/tzQGA6zI6D
30-04-2021 14:03,1.39E+18,petey_dev,,"So what’s gonna happen. Gayle missing out on another pp. and when he comes in, those quick 2s won’t be there. So st… https://t.co/ihGr5bmWNq"
30-04-2021 14:03,1.39E+18,ALLUSAIPSPK4,,"RT @RCBTeluguArmy: Superstar Of Cricket 🔥👑 @imVkohli 

#rcb #playbold https://t.co/maiA4jCpOn"
30-04-2021 14:03,1.39E+18,Muhamme91033390,"Kerala, India",RT @Sadhakutty_143H: 3 pillers in #Rcb #RCBvsPBKS  #PBKSvsRCB  #TeamRcb  #Master #ThalapathyVijay #Thalapathay65 https://t.co/Zm5flsdutl
30-04-2021 14:03,1.39E+18,KVENKADESH11, நம்ம ஊரு மயிலாடுதுறை,"RT @rameshlaus: #RCB won the toss and chose to bowl first.. 

#RCBvsPBKS"
